index,note_name,start_time,duration,velocity,tempo
14,D-5,3.5,0.25,0,84
14,D5,3.5,0.25,0,84
14,E5,3.5,0.25,0,84
14,G-5,3.5,0.25,0,84
14,G5,3.5,0.25,0,84
14,A5,3.5,0.25,0,84
14,B5,3.5,0.25,0,84
14,D-6,3.5,0.25,0,84
14,D6,3.5,0.25,0,84
14,E6,3.5,0.25,0,84
14,G-6,3.5,0.25,0,84
14,G6,3.5,0.25,0,84
14,A6,3.5,0.25,0,84
14,B6,3.5,0.25,0,84
14,D-7,3.5,0.25,0,84
15,A3,3.75,0.25,0,84
15,B3,3.75,0.25,0,84
15,D-4,3.75,0.25,0,84
15,D4,3.75,0.25,0,84
15,E4,3.75,0.25,0,84
15,G-4,3.75,0.25,0,84
15,G4,3.75,0.25,0,84
15,A4,3.75,0.25,0,84
15,B4,3.75,0.25,0,84
15,D-5,3.75,0.25,0,84
15,D5,3.75,0.25,0,84
15,E5,3.75,0.25,0,84
15,G-5,3.75,0.25,0,84
15,G5,3.75,0.25,0,84
15,A5,3.75,0.25,0,84
15,B5,3.75,0.25,0,84
15,D-6,3.75,0.25,0,84
15,D6,3.75,0.25,0,84
15,E6,3.75,0.25,0,84
15,G-6,3.75,0.25,0,84
15,G6,3.75,0.25,0,84
15,A6,3.75,0.25,0,84
15,B6,3.75,0.25,0,84
15,D-7,3.75,0.25,0,84
16,A3,4.0,0.25,0,84
16,B3,4.0,0.25,0,84
16,D-4,4.0,0.25,0,84
16,D4,4.0,0.25,0,84
16,E4,4.0,0.25,0,84
16,G-4,4.0,0.25,0,84
16,G4,4.0,0.25,0,84
16,A4,4.0,0.25,0,84
16,B4,4.0,0.25,0,84
16,D-5,4.0,0.25,0,84
16,D5,4.0,0.25,0,84
16,E5,4.0,0.25,0,84
16,G-5,4.0,0.25,0,84
16,G5,4.0,0.25,0,84
16,A5,4.0,0.25,0,84
16,B5,4.0,0.25,0,84
16,D-6,4.0,0.25,0,84
16,D6,4.0,0.25,0,84
16,E6,4.0,0.25,0,84
16,G-6,4.0,0.25,0,84
16,G6,4.0,0.25,0,84
16,A6,4.0,0.25,0,84
16,B6,4.0,0.25,0,84
16,D-7,4.0,0.25,0,84
17,A3,4.25,0.25,0,84
17,B3,4.25,0.25,0,84
17,D-4,4.25,0.25,0,84
17,D4,4.25,0.25,0,84
17,E4,4.25,0.25,0,84
17,G-4,4.25,0.25,0,84
17,G4,4.25,0.25,0,84
17,A4,4.25,0.25,0,84
17,B4,4.25,0.25,0,84
17,D-5,4.25,0.25,0,84
17,D5,4.25,0.25,0,84
17,E5,4.25,0.25,0,84
17,G-5,4.25,0.25,0,84
17,G5,4.25,0.25,0,84
17,A5,4.25,0.25,0,84
17,B5,4.25,0.25,0,84
17,D-6,4.25,0.25,0,84
17,D6,4.25,0.25,0,84
17,E6,4.25,0.25,0,84
17,G-6,4.25,0.25,0,84
17,G6,4.25,0.25,0,84
17,A6,4.25,0.25,0,84
17,B6,4.25,0.25,0,84
17,D-7,4.25,0.25,0,84
18,A3,4.5,0.25,0,84
18,B3,4.5,0.25,0,84
18,D-4,4.5,0.25,0,84
18,D4,4.5,0.25,100,84
18,E4,4.5,0.25,0,84
18,G-4,4.5,0.25,0,84
18,G4,4.5,0.25,0,84
18,A4,4.5,0.25,0,84
18,B4,4.5,0.25,0,84
18,D-5,4.5,0.25,0,84
18,D5,4.5,0.25,0,84
18,E5,4.5,0.25,0,84
18,G-5,4.5,0.25,0,84
18,G5,4.5,0.25,0,84
18,A5,4.5,0.25,0,84
18,B5,4.5,0.25,0,84
18,D-6,4.5,0.25,0,84
18,D6,4.5,0.25,0,84
18,E6,4.5,0.25,0,84
18,G-6,4.5,0.25,0,84
18,G6,4.5,0.25,0,84
18,A6,4.5,0.25,0,84
18,B6,4.5,0.25,0,84
18,D-7,4.5,0.25,0,84
