index,note_name,start_time,duration,velocity,tempo
136,G-2,34.0,0.25,0,84
136,G2,34.0,0.25,0,84
136,A2,34.0,0.25,0,84
136,B2,34.0,0.25,0,84
136,D-3,34.0,0.25,0,84
136,D3,34.0,0.25,0,84
136,E3,34.0,0.25,0,84
136,G-3,34.0,0.25,0,84
136,G3,34.0,0.25,0,84
137,B0,34.25,0.25,0,84
137,D-1,34.25,0.25,0,84
137,D1,34.25,0.25,0,84
137,E1,34.25,0.25,0,84
137,G-1,34.25,0.25,0,84
137,G1,34.25,0.25,0,84
137,A1,34.25,0.25,0,84
137,B1,34.25,0.25,0,84
137,D-2,34.25,0.25,0,84
137,D2,34.25,0.25,0,84
137,E2,34.25,0.25,0,84
137,G-2,34.25,0.25,0,84
137,G2,34.25,0.25,0,84
137,A2,34.25,0.25,0,84
137,B2,34.25,0.25,0,84
137,D-3,34.25,0.25,0,84
137,D3,34.25,0.25,0,84
137,E3,34.25,0.25,0,84
137,G-3,34.25,0.25,0,84
137,G3,34.25,0.25,0,84
138,B0,34.5,0.25,0,84
138,D-1,34.5,0.25,0,84
138,D1,34.5,0.25,0,84
138,E1,34.5,0.25,0,84
138,G-1,34.5,0.25,0,84
138,G1,34.5,0.25,0,84
138,A1,34.5,0.25,0,84
138,B1,34.5,0.25,0,84
138,D-2,34.5,0.25,0,84
138,D2,34.5,0.25,0,84
138,E2,34.5,0.25,0,84
138,G-2,34.5,0.25,0,84
138,G2,34.5,0.25,0,84
138,A2,34.5,0.25,0,84
138,B2,34.5,0.25,0,84
138,D-3,34.5,0.25,0,84
138,D3,34.5,0.25,0,84
138,E3,34.5,0.25,0,84
138,G-3,34.5,0.25,0,84
138,G3,34.5,0.25,0,84
139,B0,34.75,0.25,0,84
139,D-1,34.75,0.25,0,84
139,D1,34.75,0.25,0,84
139,E1,34.75,0.25,0,84
139,G-1,34.75,0.25,0,84
139,G1,34.75,0.25,0,84
139,A1,34.75,0.25,0,84
139,B1,34.75,0.25,0,84
139,D-2,34.75,0.25,0,84
139,D2,34.75,0.25,0,84
139,E2,34.75,0.25,0,84
139,G-2,34.75,0.25,0,84
139,G2,34.75,0.25,0,84
139,A2,34.75,0.25,0,84
139,B2,34.75,0.25,0,84
139,D-3,34.75,0.25,0,84
139,D3,34.75,0.25,0,84
139,E3,34.75,0.25,0,84
139,G-3,34.75,0.25,0,84
139,G3,34.75,0.25,0,84
140,B0,35.0,0.25,0,84
140,D-1,35.0,0.25,0,84
140,D1,35.0,0.25,0,84
140,E1,35.0,0.25,0,84
140,G-1,35.0,0.25,0,84
140,G1,35.0,0.25,0,84
140,A1,35.0,0.25,0,84
140,B1,35.0,0.25,0,84
140,D-2,35.0,0.25,0,84
140,D2,35.0,0.25,0,84
140,E2,35.0,0.25,0,84
140,G-2,35.0,0.25,0,84
140,G2,35.0,0.25,0,84
140,A2,35.0,0.25,0,84
140,B2,35.0,0.25,0,84
140,D-3,35.0,0.25,0,84
140,D3,35.0,0.25,0,84
140,E3,35.0,0.25,0,84
140,G-3,35.0,0.25,0,84
140,G3,35.0,0.25,0,84
141,B0,35.25,0.25,0,84
141,D-1,35.25,0.25,0,84
141,D1,35.25,0.25,0,84
141,E1,35.25,0.25,0,84
141,G-1,35.25,0.25,0,84
141,G1,35.25,0.25,0,84
141,A1,35.25,0.25,0,84
141,B1,35.25,0.25,0,84
141,D-2,35.25,0.25,0,84
141,D2,35.25,0.25,0,84
141,E2,35.25,0.25,0,84
141,G-2,35.25,0.25,0,84
141,G2,35.25,0.25,0,84
141,A2,35.25,0.25,0,84
141,B2,35.25,0.25,0,84
141,D-3,35.25,0.25,0,84
141,D3,35.25,0.25,0,84
141,E3,35.25,0.25,0,84
141,G-3,35.25,0.25,0,84
141,G3,35.25,0.25,0,84
142,B0,35.5,0.25,0,84
142,D-1,35.5,0.25,0,84
142,D1,35.5,0.25,0,84
142,E1,35.5,0.25,0,84
142,G-1,35.5,0.25,0,84
142,G1,35.5,0.25,0,84
142,A1,35.5,0.25,0,84
142,B1,35.5,0.25,0,84
142,D-2,35.5,0.25,0,84
142,D2,35.5,0.25,0,84
142,E2,35.5,0.25,0,84
142,G-2,35.5,0.25,0,84
142,G2,35.5,0.25,0,84
142,A2,35.5,0.25,0,84
142,B2,35.5,0.25,0,84
142,D-3,35.5,0.25,0,84
142,D3,35.5,0.25,0,84
142,E3,35.5,0.25,0,84
142,G-3,35.5,0.25,0,84
142,G3,35.5,0.25,0,84
143,B0,35.75,0.25,0,84
143,D-1,35.75,0.25,0,84
143,D1,35.75,0.25,0,84
143,E1,35.75,0.25,0,84
143,G-1,35.75,0.25,0,84
143,G1,35.75,0.25,0,84
143,A1,35.75,0.25,0,84
143,B1,35.75,0.25,0,84
143,D-2,35.75,0.25,0,84
143,D2,35.75,0.25,0,84
143,E2,35.75,0.25,0,84
143,G-2,35.75,0.25,0,84
143,G2,35.75,0.25,0,84
143,A2,35.75,0.25,0,84
143,B2,35.75,0.25,0,84
143,D-3,35.75,0.25,0,84
143,D3,35.75,0.25,0,84
143,E3,35.75,0.25,0,84
143,G-3,35.75,0.25,0,84
143,G3,35.75,0.25,0,84
144,B0,36.0,0.25,0,84
144,D-1,36.0,0.25,0,84
144,D1,36.0,0.25,0,84
144,E1,36.0,0.25,0,84
144,G-1,36.0,0.25,0,84
144,G1,36.0,0.25,0,84
144,A1,36.0,0.25,0,84
144,B1,36.0,0.25,0,84
144,D-2,36.0,0.25,0,84
144,D2,36.0,0.25,0,84
144,E2,36.0,0.25,0,84
144,G-2,36.0,0.25,0,84
144,G2,36.0,0.25,0,84
144,A2,36.0,0.25,0,84
144,B2,36.0,0.25,0,84
144,D-3,36.0,0.25,0,84
144,D3,36.0,0.25,0,84
144,E3,36.0,0.25,0,84
144,G-3,36.0,0.25,0,84
144,G3,36.0,0.25,0,84
145,B0,36.25,0.25,0,84
145,D-1,36.25,0.25,0,84
145,D1,36.25,0.25,0,84
145,E1,36.25,0.25,0,84
145,G-1,36.25,0.25,0,84
145,G1,36.25,0.25,0,84
145,A1,36.25,0.25,0,84
145,B1,36.25,0.25,0,84
145,D-2,36.25,0.25,0,84
145,D2,36.25,0.25,0,84
145,E2,36.25,0.25,0,84
145,G-2,36.25,0.25,0,84
145,G2,36.25,0.25,0,84
145,A2,36.25,0.25,0,84
145,B2,36.25,0.25,0,84
145,D-3,36.25,0.25,0,84
145,D3,36.25,0.25,0,84
145,E3,36.25,0.25,0,84
145,G-3,36.25,0.25,0,84
145,G3,36.25,0.25,0,84
146,B0,36.5,0.25,0,84
146,D-1,36.5,0.25,0,84
146,D1,36.5,0.25,0,84
146,E1,36.5,0.25,0,84
146,G-1,36.5,0.25,0,84
146,G1,36.5,0.25,0,84
146,A1,36.5,0.25,0,84
146,B1,36.5,0.25,0,84
146,D-2,36.5,0.25,0,84
146,D2,36.5,0.25,0,84
146,E2,36.5,0.25,0,84
146,G-2,36.5,0.25,0,84
146,G2,36.5,0.25,0,84
146,A2,36.5,0.25,0,84
146,B2,36.5,0.25,0,84
146,D-3,36.5,0.25,0,84
146,D3,36.5,0.25,0,84
146,E3,36.5,0.25,0,84
146,G-3,36.5,0.25,0,84
146,G3,36.5,0.25,0,84
147,B0,36.75,0.25,0,84
147,D-1,36.75,0.25,0,84
147,D1,36.75,0.25,0,84
147,E1,36.75,0.25,0,84
147,G-1,36.75,0.25,0,84
147,G1,36.75,0.25,0,84
147,A1,36.75,0.25,0,84
147,B1,36.75,0.25,0,84
147,D-2,36.75,0.25,0,84
147,D2,36.75,0.25,0,84
147,E2,36.75,0.25,0,84
147,G-2,36.75,0.25,0,84
147,G2,36.75,0.25,0,84
147,A2,36.75,0.25,0,84
147,B2,36.75,0.25,0,84
147,D-3,36.75,0.25,0,84
147,D3,36.75,0.25,0,84
147,E3,36.75,0.25,0,84
147,G-3,36.75,0.25,0,84
147,G3,36.75,0.25,0,84
148,B0,37.0,0.25,0,84
148,D-1,37.0,0.25,0,84
148,D1,37.0,0.25,0,84
148,E1,37.0,0.25,0,84
148,G-1,37.0,0.25,0,84
148,G1,37.0,0.25,0,84
148,A1,37.0,0.25,0,84
148,B1,37.0,0.25,0,84
148,D-2,37.0,0.25,0,84
148,D2,37.0,0.25,0,84
148,E2,37.0,0.25,0,84
148,G-2,37.0,0.25,0,84
148,G2,37.0,0.25,0,84
148,A2,37.0,0.25,0,84
148,B2,37.0,0.25,0,84
148,D-3,37.0,0.25,0,84
148,D3,37.0,0.25,0,84
148,E3,37.0,0.25,0,84
148,G-3,37.0,0.25,0,84
148,G3,37.0,0.25,0,84
149,B0,37.25,0.25,0,84
149,D-1,37.25,0.25,0,84
149,D1,37.25,0.25,0,84
149,E1,37.25,0.25,0,84
149,G-1,37.25,0.25,0,84
149,G1,37.25,0.25,0,84
149,A1,37.25,0.25,0,84
149,B1,37.25,0.25,0,84
149,D-2,37.25,0.25,0,84
149,D2,37.25,0.25,0,84
149,E2,37.25,0.25,0,84
149,G-2,37.25,0.25,0,84
149,G2,37.25,0.25,0,84
149,A2,37.25,0.25,0,84
149,B2,37.25,0.25,0,84
149,D-3,37.25,0.25,0,84
149,D3,37.25,0.25,0,84
149,E3,37.25,0.25,0,84
149,G-3,37.25,0.25,0,84
149,G3,37.25,0.25,0,84
150,B0,37.5,0.25,0,84
150,D-1,37.5,0.25,0,84
150,D1,37.5,0.25,0,84
150,E1,37.5,0.25,0,84
150,G-1,37.5,0.25,0,84
150,G1,37.5,0.25,0,84
150,A1,37.5,0.25,0,84
150,B1,37.5,0.25,0,84
150,D-2,37.5,0.25,0,84
150,D2,37.5,0.25,0,84
150,E2,37.5,0.25,0,84
150,G-2,37.5,0.25,0,84
150,G2,37.5,0.25,0,84
150,A2,37.5,0.25,0,84
150,B2,37.5,0.25,0,84
150,D-3,37.5,0.25,0,84
150,D3,37.5,0.25,0,84
150,E3,37.5,0.25,0,84
150,G-3,37.5,0.25,0,84
150,G3,37.5,0.25,0,84
151,B0,37.75,0.25,0,84
151,D-1,37.75,0.25,0,84
151,D1,37.75,0.25,0,84
151,E1,37.75,0.25,0,84
151,G-1,37.75,0.25,0,84
151,G1,37.75,0.25,0,84
151,A1,37.75,0.25,0,84
151,B1,37.75,0.25,0,84
151,D-2,37.75,0.25,0,84
151,D2,37.75,0.25,0,84
151,E2,37.75,0.25,0,84
151,G-2,37.75,0.25,0,84
151,G2,37.75,0.25,0,84
151,A2,37.75,0.25,0,84
151,B2,37.75,0.25,0,84
151,D-3,37.75,0.25,0,84
151,D3,37.75,0.25,0,84
151,E3,37.75,0.25,0,84
151,G-3,37.75,0.25,0,84
151,G3,37.75,0.25,0,84
